00:25:84:23:1e:0f, 36, sMobileNet, -72, -68, -67, -71, -70, -72, -69, -71, -70, -73, -70, -67, -70, -71, -70, -69, -68, -73, -71, -71, -72, -73, -71, -72, -69, -70, -73, -71, -72, -71, -70, -70, -71, -69, -74, -74, -68, -69, -70, -71, -70, -71, -72, -72, -72, -72, -74, -73, -74, -73, -72, -72, -71, -72, -73, -76, -79, -69, -71, -72, -72, -72, -71, -72, -71, -71, -71, -71, -72, -71, -72, -68, -75, -70, -71, -72, -70, -69, -71, -70, -67, -69, -69, -72, -70, -73, -74, -77, -70, -68, -71, -69, -71, -70, -68, -72, -72, -74, -73, -74, 
00:25:84:22:f5:df, 153, sMobileNet, -75, -71, -74, -70, -72, -77, -76, -74, -76, -75, -76, -76, -74, -77, -76, -74, -75, -73, -74, -73, -73, -74, -73, -72, -75, -75, -76, -75, -73, -73, -74, -73, -73, -75, -74, -78, -74, -74, -73, -74, -75, -73, -74, -72, -76, -77, -74, -75, -78, -76, -75, -74, -74, -74, -74, -72, -73, -77, -73, -76, -75, -72, -74, -74, -74, -74, -73, -74, -75, -73, -73, -72, -74, -75, -72, -76, -70, -74, -74, -70, -73, -74, -72, -71, -75, -76, -73, -75, -77, -75, -80, -78, -72, -72, -75, -74, -79, -78, -76, -76, 
88:51:fb:22:8b:96, 6, HP-Print-96-Officeje, -73, -67, -65, -67, -68, -68, -83, -67, -70, -67, -69, -64, -69, -69, -67, -66, -67, -69, -69, -69, -68, -67, -67, -69, -68, -65, -66, -70, -66, -67, -66, -68, -67, -67, -65, -70, -66, -65, -66, -68, -68, -68, -66, -67, -66, -70, -69, -67, -67, -74, -72, -76, -79, -77, -77, -77, -70, -67, -67, -67, -67, -80, -67, -67, -66, -68, -66, -67, -69, -66, -67, -67, -66, -69, -68, -84, -67, -69, -72, -68, -64, -64, -67, -82, -76, -73, -73, -67, -69, -72, -70, -73, -67, -66, -67, -66, -70, -74, -71, -72, 
00:25:84:23:1c:0f, 48, sMobileNet, -75, -76, -73, -75, -78, -73, -73, -74, -74, -75, -73, -74, -74, -79, -75, -76, -76, -74, -74, -72, -72, -72, -72, -71, -71, -73, -73, -73, -75, -73, -72, -72, -72, -74, -74, -73, -74, -73, -74, -74, -74, -78, -74, -74, -74, -74, -74, -73, -73, -73, -77, -77, -82, -80, -79, -81, -73, -73, -73, -72, -73, -73, -72, -73, -72, -71, -72, -72, -71, -73, -72, -73, -76, -73, -73, -73, -74, -77, -76, -73, -73, -77, -76, -73, -73, -78, -78, -73, -73, -74, -77, -77, -77, -76, -74, -73, -73, -73, -73, -80, 
00:25:45:a4:87:6f, 60, sMobileNet, -54, -56, -54, -56, -57, -57, -55, -54, -55, -57, -56, -56, -56, -57, -56, -56, -56, -57, -54, -56, -57, -56, -56, -56, -56, -56, -56, -58, -54, -54, -56, -55, -55, -54, -56, -54, -54, -56, -56, -56, -56, -54, -56, -57, -56, -56, -56, -56, -57, -57, -57, -60, -61, -61, -61, -61, -56, -52, -55, -56, -57, -56, -56, -56, -56, -56, -56, -56, -54, -55, -54, -54, -62, -54, -56, -56, -56, -53, -57, -56, -54, -57, -54, -57, -56, -56, -57, -54, -56, -56, -59, -56, -54, -55, -54, -56, -53, -54, -64, -57, 
20:aa:4b:cb:c8:f4, 6, Cisco97320, -79, -75, -74, -77, -74, -73, -71, -74, -71, -70, -74, -71, -74, -72, -75, -78, -71, -72, -72, -73, -74, -75, -73, -77, -74, -74, -73, -71, -71, -72, -72, -73, -73, -73, -72, -74, -73, -73, -73, -79, -65, -71, -72, -73, -72, -71, -75, -73, -72, -77, -73, -71, -72, -72, -71, -70, -69, -74, -74, -75, -74, -74, -73, -70, -78, -73, -74, -74, -70, -72, -77, -72, -74, -73, -71, -77, -74, -73, -73, -73, -72, -74, -70, -76, -72, -72, -70, -73, -73, -73, -72, -74, -72, -69, -72, -69, -69, -72, -73, -74, 
00:25:84:23:1c:10, 6, sMobileNet, -34, -28, -28, -28, -28, -28, -28, -28, -28, -28, -28, -29, -29, -29, -29, -29, -29, -29, -28, -28, -28, -32, -32, -31, -31, -31, -31, -29, -29, -31, -31, -31, -31, -31, -31, -31, -31, -31, -31, 0, -29, -29, -29, -29, -29, -29, -29, -29, -29, -29, -29, -29, -29, -29, -30, -31, -28, -28, -28, -28, -28, -29, -29, -29, -29, -29, -29, -29, -29, -29, -29, -29, -29, -28, -28, -28, -30, -30, -30, -30, -30, -30, -30, -30, -30, -30, -30, -28, -28, -28, -28, -28, -28, -30, -30, -30, -30, -30, -30, -30, 
00:25:84:23:1c:1f, 161, sMobileNet, -37, -38, -36, -37, -37, -37, -38, -40, -38, -37, -38, -38, -38, -37, -37, -38, -38, -36, -38, -37, -36, -38, -36, -38, -37, -37, -38, -40, -38, -39, -38, -39, -40, -37, -37, -37, -37, -37, -36, -37, -39, -36, -36, -38, -37, -39, -39, -39, -39, -37, -38, -38, -37, -37, -37, -38, -38, -38, -39, -39, -37, -37, -39, -38, -39, -38, -37, -38, -39, -40, -37, -36, -37, -36, -38, -36, -38, -40, -39, -40, -39, -39, -40, -40, -39, -40, -41, -39, -39, -36, -41, -37, -39, -38, -40, -37, -37, -38, -37, -38, 
64:66:b3:23:dc:49, 1, 55xx, -65, -65, -65, -66, -64, -67, -65, -68, -68, -68, -68, -68, -69, -69, -68, -66, -65, -66, -66, -64, -67, -67, -66, -65, -65, -64, -65, -64, -65, -66, -66, -66, -65, -68, -86, -65, -65, -67, -68, -67, -68, -67, -67, -65, -65, -66, -66, -67, -66, -66, -68, -65, -65, -67, -68, -66, -85, -65, -65, -70, -65, -66, -66, -65, -66, -65, -66, -64, -66, -65, -65, -67, -67, -67, -66, -67, -68, -66, -67, -67, -66, -65, -66, -66, -67, -66, -66, -66, -67, -65, -66, -65, -65, -65, -66, -67, -65, -66, -67, -67, 
00:23:eb:0b:4d:a1, 1, Universitie, -76, -76, -76, -76, -75, -70, -70, -71, -71, -71, -71, -72, -72, -71, -71, -70, -70, -71, -71, -71, -71, -71, -71, -71, -72, -72, -72, -72, -73, -73, -73, -73, -73, -73, -73, -73, -71, -71, -71, -72, -72, -72, -72, -73, -73, -73, -73, -70, -70, -70, -73, -71, -71, -71, -71, -72, -72, -71, -71, -77, -77, -77, -72, -72, -72, -72, -72, -71, -71, -71, -71, -69, -72, -72, -72, -72, -72, -72, -73, -73, -73, -73, -73, -72, -72, -72, -72, -72, -72, -72, -72, -70, -70, -72, -71, -69, -69, -69, -72, -74, 
