00:23:eb:3a:89:e1, 2437, sMobileNet, -68, -68, -67, -67, -67, -67, -67, -67, -67, -67, -67, -67, -66, -66, -66, -66, -66, -65, -65, -65, -65, -65, -65, -65, -65, -65, -65, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -66, -66, -66, -66, -66, -66, -65, -65, -65, -65, -63, -63, -63, -63, -63, -64, -64, -64, -64, -64, -65, -65, -65, -65, -65, -65, -65, -65, -65, -65, -65, -65, -65, -65, -65, -65, -65, -65, -65, -64, -64, -64, -64, -64, -65, -65, -65, -65, 
00:23:eb:3a:89:e2, 2437, Universities WiFi, -50, -60, -64, -63, -63, -64, -60, -64, -63, -63, -63, -63, -62, -63, -63, -63, -63, -63, -63, -62, -62, -62, -62, -62, -62, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -64, -64, -64, -64, -63, -63, -63, -63, -63, -63, -63, -64, -62, -64, -68, -63, -64, -64, -64, -64, -64, -64, -64, -64, -66, -62, -61, -62, -64, -64, -64, -64, -61, -65, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -62, -62, -63, -63, -64, -64, -63, -63, -63, -63, -66, 
00:1d:70:92:e2:3f, 5180, sMobileNet, -66, -66, -66, -66, -66, -66, -66, -66, -75, -75, -75, -75, -75, -75, -75, -75, -69, -69, -69, -69, -69, -69, -69, -69, -69, -69, -69, -69, -69, -69, -69, -72, -72, -74, -74, -74, -74, -69, -69, -69, -69, -69, -71, -69, -69, -69, -69, -69, -69, -69, -69, -70, -69, -69, -72, -72, -72, -70, -70, -70, -68, -68, -69, -69, -69, -70, -70, -70, -70, -70, -70, -70, -71, -71, -71, -71, -71, -69, -69, -69, -69, -69, -69, -69, -72, -72, -72, -71, -71, -71, -71, -72, -72, -74, -70, -71, -71, -70, 
00:23:eb:3a:89:e3, 2437, eduroam, -49, -61, -65, -64, -64, -65, -62, -65, -65, -64, -64, -64, -63, -64, -64, -64, -63, -63, -63, -63, -63, -63, -62, -62, -62, -63, -63, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, -63, -63, -63, -63, -63, -64, -64, -64, -64, -68, -64, -64, -64, -64, -65, -65, -65, -64, -64, -66, -63, -63, -63, -65, -65, -65, -67, -63, -63, -63, -64, -64, -64, -64, -63, -63, -63, -63, -63, -64, -64, -63, -62, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -64, -64, -64, -64, -63, -62, -66, 
00:23:eb:3a:94:70, 2462, sMobileNet, -74, -59, -53, -51, -51, -51, -52, -52, -52, -52, -52, -52, -52, -51, -52, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -52, -52, -52, -52, -52, -52, -52, -52, -52, -52, -52, -52, -52, -52, -52, -52, -52, -52, -52, -52, -52, -52, -54, -54, -53, -53, -52, -52, -52, -52, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -50, -50, 
00:23:eb:3a:0c:00, 2437, sMobileNet, -74, -68, -66, -66, -64, -64, -64, -64, -61, -63, -61, -61, -61, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -63, -61, -61, -62, -63, -62, -62, -63, -64, -64, -61, -61, -61, -61, -61, -63, -63, -63, -63, -63, -63, -61, -62, -63, -65, -61, -62, -63, -63, -63, -63, -63, -63, -63, -65, -65, -65, -63, -63, -64, -64, -64, -64, -64, -61, -61, -62, -62, -63, -63, -61, -61, -63, -63, -63, -63, -62, -63, -61, -61, -62, -63, -61, -61, -63, -65, -64, -64, -63, -63, -63, -63, -63, -65, 
00:23:eb:3a:94:71, 2462, Universities WiFi, -76, -56, -50, -49, -49, -49, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -49, -49, -50, -50, -50, -50, -50, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -53, -53, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -51, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -50, -51, -50, -50, -50, -50, -50, -49, 
02:24:14:55:0f:55, 2462, AIRSHOT2011448, -72, -70, -74, -69, -66, -70, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -68, -66, -66, -67, -67, -67, -67, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -67, -67, -66, -66, -66, -64, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -65, 
00:23:eb:3a:89:e0, 2437, Alumni, -48, -60, -63, -62, -62, -64, -60, -64, -63, -63, -63, -63, -62, -63, -63, -63, -62, -62, -62, -62, -62, -62, -62, -62, -62, -62, -62, -63, -63, -62, -62, -62, -62, -62, -62, -62, -63, -63, -63, -63, -62, -62, -62, -62, -62, -62, -63, -63, -63, -67, -63, -63, -63, -63, -63, -63, -63, -62, -63, -66, -62, -60, -62, -63, -64, -64, -65, -61, -61, -62, -62, -63, -63, -62, -62, -62, -62, -62, -62, -62, -62, -62, -62, -62, -62, -62, -62, -63, -63, -63, -62, -62, -62, -64, -64, -63, -62, -62, -62, -65, 
00:22:90:92:e9:73, 2412, eduroam, -60, -61, -62, -62, -61, -54, -52, -48, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -45, -48, -45, -45, -46, -46, -46, -46, -46, -47, -47, -47, -47, -47, -54, -52, -53, -54, -54, -56, -46, -46, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -47, -44, -50, 
