00:23:eb:3a:89:e1, 2437, sMobileNet, -73, -83, -83, -83, -83, -81, -81, -81, -81, -81, -81, -81, -81, -80, -80, -80, -81, -81, -81, -81, -81, -81, -81, -81, -82, -82, -82, -82, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -81, -81, -80, -80, -80, -80, -80, -80, -80, -80, 
00:22:90:92:e9:71, 2412, sMobileNet, -67, -78, -78, -78, -80, -80, -79, -79, -81, -80, -80, -79, -78, -80, -80, -79, -79, -78, -78, -79, -78, -79, -79, -78, -78, -76, -78, -80, -79, -78, -78, -79, -79, -79, -79, -79, -79, -79, -78, -78, -78, -78, -78, -78, -78, -79, -79, -80, -79, -79, -79, -79, -79, -79, -78, -78, -78, -78, -79, -78, -77, -78, -78, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -78, -78, -78, -78, -78, -78, -78, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -79, -79, -79, -78, -81, -78, 
00:22:90:92:e9:72, 2412, Universities WiFi, -65, -78, -77, -79, -79, -79, -79, -82, -81, -80, -80, -79, -81, -80, -80, -80, -80, -80, -80, -79, -80, -75, -78, -80, -78, -78, -79, -79, -78, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -80, -80, -79, -79, -79, -80, -80, -77, -77, -77, -80, -78, -78, -78, -78, -78, -79, -76, -78, -80, -80, -80, -80, -80, -80, -81, -78, -79, -79, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -77, -80, -80, -81, -81, -81, -81, -81, -81, -81, -81, -81, -80, -80, -80, -80, -81, -79, 
00:23:eb:3a:89:e3, 2437, eduroam, -71, -79, -79, -79, -79, -79, -79, -79, -79, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, 
02:24:14:55:0f:55, 2462, AIRSHOT2011448, -62, -59, -63, -59, -58, -58, -59, -61, -60, -62, -61, -61, -59, -58, -58, -59, -59, -60, -64, -60, -59, -59, -59, -59, -58, -62, -59, -59, -62, -66, -64, -60, -60, -60, -60, -60, -60, -64, -61, -61, -61, -61, -60, -61, -61, -65, -65, -60, -58, -60, -58, -65, -65, -58, -63, -63, -63, -64, -60, -62, -61, -60, -60, -60, -60, -60, -59, -59, -60, -60, -60, -61, -61, -58, -60, -60, -61, -61, -61, -61, -65, -61, -62, -62, -62, -60, -63, -59, -59, -60, -60, -62, -62, -61, -59, -60, -60, -59, -59, -62, 
00:23:eb:3a:9b:d0, 2412, sMobileNet, -62, -46, -47, -46, -49, -49, -49, -46, -47, -47, -45, -44, -45, -48, -48, -44, -48, -48, -48, -48, -48, -48, -48, -48, -48, -48, -47, -49, -49, -49, -49, -48, -50, -50, -49, -49, -48, -48, -48, -48, -49, -49, -49, -49, -49, -49, -48, -47, -49, -46, -51, -47, -47, -46, -45, -45, -47, -47, -48, -48, -50, -50, -50, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -50, -51, -51, -50, -49, -49, -49, -49, -49, -49, -48, -48, -48, -48, -49, -49, -49, -49, -49, -49, -49, -48, 
00:23:eb:3a:94:f0, 2437, sMobileNet, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, -57, 
00:22:90:92:e9:70, 2412, Alumni, -65, -78, -79, -79, -78, -78, -81, -80, -80, -79, -78, -79, -78, -78, -78, -78, -78, -79, -78, -79, -79, -78, -79, -77, -76, -76, -78, -78, -78, -79, -79, -79, -79, -79, -78, -78, -78, -78, -78, -78, -78, -79, -79, -78, -78, -78, -77, -78, -78, -78, -79, -78, -78, -77, -77, -77, -77, -77, -77, -78, -78, -78, -78, -78, -78, -79, -79, -79, -77, -79, -79, -79, -79, -78, -78, -78, -77, -78, -77, -78, -78, -78, -79, -80, -80, -80, -79, -79, -80, -80, -80, -80, -79, -79, -79, -79, -79, -77, 
00:23:eb:3a:89:e2, 2437, Universities WiFi, -71, -79, -79, -79, -79, -79, -79, -79, -79, -80, -80, -80, -80, -80, -80, -80, -80, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, 
00:22:90:92:e9:73, 2412, eduroam, -66, -80, -77, -77, -79, -79, -79, -79, -81, -79, -79, -78, -76, -76, -77, -77, -78, -77, -77, -78, -77, -77, -77, -77, -77, -75, -77, -77, -77, -77, -76, -77, -78, -78, -78, -77, -77, -77, -77, -77, -77, -77, -77, -77, -76, -78, -78, -78, -78, -76, -76, -76, -77, -77, -77, -77, -77, -77, -77, -76, -75, -76, -77, -78, -78, -81, -81, -78, -78, -78, -78, -78, -78, -78, -78, -78, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -79, -79, -79, -79, -79, -78, -79, -78, -78, -78, -78, -78, -80, -77, 
