02:24:14:55:0f:55, 11, AIRSHOT2011448, -63, -74, -59, -60, -58, -59, -59, -64, -60, -62, -64, -63, -80, -75, -67, -58, -73, -72, -59, -66, -66, -65, -69, -74, -62, -62, -62, -61, -60, -59, -58, -60, -59, -62, -63, -67, -60, -61, -68, -59, -60, -61, -68, -67, -59, -64, -59, -57, -57, -61, -59, -59, -61, -67, -68, -64, -66, -64, -63, -64, -60, -58, -65, -59, -73, -60, -60, -60, -60, -60, -67, -59, -67, -60, -61, -79, -79, -79, -63, -63, -64, -63, -63, -67, -63, -59, -59, -59, -59, -77, -59, -64, -62, -62, -60, -58, -59, -60, -62, -65, 
00:23:eb:3a:89:ed, 64, Universitie, -83, -83, -83, -83, -83, -83, -83, -83, -82, -82, -82, -82, -82, -82, -82, -82, -82, -82, 0, 0, 0, 0, 0, 0, -84, -84, -84, -82, -82, -82, -82, -83, -83, -83, -83, -83, -83, -83, -83, -83, -83, 0, 0, 0, 0, -83, -83, -83, -83, -84, -84, -83, -83, -83, -83, -82, -82, -82, -82, -82, -82, -82, -82, -82, -82, 0, 0, 0, -84, -84, -84, -84, -84, -84, -84, -84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
00:23:eb:3a:94:7e, 149, Universitie, -75, -77, -77, -78, -78, -78, -78, -78, -78, -77, -78, -78, -76, -77, -77, -79, -79, -76, -76, -77, -77, -77, -76, -76, -76, -76, -76, -75, -75, -75, -75, -76, -76, -75, -76, -75, -75, -76, -76, -76, -76, -76, -76, -76, -76, -77, -77, -76, -76, -75, -75, -76, -76, -77, -77, -77, -77, -78, -78, -76, -76, -76, -76, -76, -76, -76, -76, -76, -76, -76, -76, -76, -76, -75, -75, -76, -76, -76, -76, -77, -78, -76, -77, -77, -76, -76, -75, -76, -76, -76, -76, -77, -75, -76, -76, -76, -76, -76, -76, -76, 
00:1d:70:92:e2:3f, 36, sMobileNet, -78, -78, -79, -79, -79, -79, -80, -80, -80, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -79, -78, -78, -80, -80, -81, -81, -79, -79, -79, -79, -79, -79, -79, -81, -81, -81, -79, -79, -80, -79, -79, -79, -79, -79, -79, -79, -80, -80, -80, -79, -79, -80, -80, -80, -80, -77, -78, -79, -79, -80, -78, -80, -80, -80, -80, -80, -80, -79, -79, -80, -80, -79, -79, -79, -80, -79, -79, -79, -79, -79, -79, -80, -80, -80, -81, -81, -80, -80, -81, -79, -80, -79, -79, -80, -80, -79, -78, -79, -79, 
00:22:90:92:e9:7e, 161, sMobileNet, -85, -85, -85, -84, -84, -84, -84, -84, -84, -84, -84, -84, -84, -84, -84, -84, -84, -85, -85, -84, -84, -84, -84, -84, -84, -84, -84, -85, -85, -84, -84, -84, -84, -84, -84, -84, -84, -81, -81, -81, -81, -84, -84, -84, -84, -84, -84, -84, -84, -85, -85, -85, -85, -85, -85, -85, -85, -85, -85, 0, 0, 0, 0, -85, -85, -85, -85, -85, -85, -85, -85, -85, -85, -86, -86, -84, -84, -84, -85, -85, -85, -85, -85, -85, -85, -85, -85, -85, -85, -85, -85, -85, -85, -85, -86, -86, -86, -84, -85, -85, 
00:23:eb:3a:94:fe, 36, Universitie, -65, -69, -68, -70, -70, -69, -69, -68, -69, -70, -71, -71, -71, -69, -69, -71, -70, -70, -70, -70, -68, -68, -70, -69, -70, -68, -68, -69, -68, -68, -69, -67, -69, -69, -70, -69, -68, -69, -69, -68, -67, -69, -69, -69, -68, -68, -68, -68, -68, -68, -69, -68, -68, -70, -69, -71, -69, -69, -67, -68, -67, -68, -68, -68, -67, -68, -68, -67, -68, -67, -68, -69, -68, -67, -68, -68, -68, -69, -68, -69, -70, -68, -68, -70, -69, -68, -69, -68, -68, -69, -69, -70, -65, -68, -67, -67, -67, -69, -70, -69, 
00:23:eb:3a:94:7f, 149, sMobileNet, -78, -77, -78, -78, -78, -78, -76, -78, -77, -78, -78, -78, -78, -77, -77, -78, -77, -76, -76, -76, -76, -78, -78, -76, -76, -76, -77, -75, -74, -76, -76, -76, -76, -76, -76, -76, -75, -76, -76, -76, -76, -75, -75, -76, -76, -77, -76, -76, -76, -76, -76, -76, -77, -76, -77, -77, -78, -77, -78, -76, -76, -76, -76, -75, -75, -76, -76, -75, -76, -76, -76, -76, -76, -75, -76, -76, -76, -75, -75, -76, -76, -76, -76, -76, -76, -76, -76, -76, -76, -75, -76, -77, -77, -76, -76, -75, -74, -76, -76, -76, 
00:22:90:92:e9:73, 1, eduroam, -70, -70, -70, -69, -69, -69, -69, -69, -69, -69, -70, -70, -70, -70, -70, -70, -70, -71, -71, -72, -72, -72, -72, -71, -71, -70, -70, -70, -70, -70, -74, -74, -73, -73, -72, -72, -72, -72, -72, -72, -72, -72, -71, -71, -72, -72, -72, -72, -72, -72, -73, -73, -71, -71, -71, -71, -71, -71, -72, -72, -72, -72, -72, -72, -73, -73, -73, -73, -72, -72, -72, -72, -72, -72, -71, -71, -72, -72, -71, -72, -71, -71, -72, -72, -72, -71, -72, -71, -72, -72, -72, -72, -74, -74, -74, -74, -74, -71, -71, -71, 
00:23:eb:3a:94:ff, 36, sMobileNet, -66, -69, -69, -71, -70, -70, -69, -68, -70, -70, -70, -71, -71, -69, -69, -70, -70, -70, -70, -69, -68, -67, -70, -69, -69, -69, -69, -69, -69, -68, -68, -68, -68, -68, -70, -69, -67, -70, -70, -68, -68, -68, -68, -68, -68, -68, -68, -67, -68, -68, -68, -68, -68, -70, -69, -71, -71, -68, -67, -67, -67, -67, -67, -68, -68, -66, -67, -69, -69, -68, -68, -68, -68, -68, -68, -68, -68, -68, -68, -69, -70, -67, -69, -69, -69, -69, -69, -70, -70, -70, -70, -70, -64, -67, -67, -67, -68, -68, -68, -70, 
00:23:eb:3a:9b:df, 161, sMobileNet, -56, -57, -59, -59, -58, -61, -62, -61, -59, -58, -60, -59, -61, -59, -61, -58, -59, -58, -59, -59, -59, -60, -59, -59, -57, -57, -59, -62, -57, -58, -57, -57, -57, -57, -59, -60, -57, -56, -57, -59, -57, -58, -59, -57, -58, -59, -58, -59, -59, -59, -57, -59, -57, -57, -59, -61, -58, -57, -59, -58, -57, -57, -59, -57, -57, -57, -57, -58, -57, -58, -58, -59, -57, -59, -57, -59, -59, -59, -59, -59, -57, -57, -57, -58, -58, -59, -59, -59, -59, -57, -57, -56, -57, -58, -57, -57, -57, -57, -59, -56, 
