00:23:eb:3a:94:ff, 5180, sMobileNet, -39, -41, -41, -39, -39, -40, -40, -42, -42, -44, -44, -46, -46, -47, -47, -47, -47, -47, -47, -48, -48, -48, -48, -48, -48, -47, -47, -48, -48, -48, -48, -48, -48, -48, -48, -48, -48, -47, -47, -47, -47, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -47, -47, -47, -47, -47, -47, -47, -47, -48, -48, -47, -47, -47, -47, -47, -47, -47, -47, -46, -46, -45, -45, -45, -45, -46, -46, -46, -46, -46, -46, -47, -47, -47, -47, -47, -47, -47, -47, -48, -48, -49, -49, -49, -49, -48, -48, -48, 
00:23:eb:3a:94:fe, 5180, Universities WiFi, -41, -40, -41, -43, -47, -47, -43, -47, -47, -47, -47, -47, -47, -46, -46, -47, -47, -46, -46, -46, -46, -47, -47, -47, -46, -46, -46, -46, -46, -46, -47, -47, -47, -48, -47, -47, -51, -45, -45, -47, -47, -47, -47, -46, -46, -48, -47, -44, -44, -44, -44, -46, -46, -47, -47, -47, -46, -46, -46, -46, -46, -47, -47, -43, -47, -47, -44, -44, -43, -43, -44, -45, -49, -49, -49, -49, -45, -43, -44, -44, -46, -48, -47, -47, -47, -47, -47, -47, -49, -47, -50, -46, -42, -45, -45, -48, -42, -46, -47, -47, 
00:23:eb:3a:94:7f, 5745, sMobileNet, -56, -56, -57, -59, -58, -58, -58, -58, -58, -58, -59, -60, -60, -59, -59, -61, -60, -58, -59, -59, -59, -59, -59, -59, -59, -59, -59, -59, -59, -59, -59, -59, -59, -57, -59, -59, -58, -58, -60, -59, -60, -59, -59, -59, -59, -58, -58, -59, -60, -59, -59, -59, -59, -59, -58, -58, -58, -58, -58, -58, -58, -58, -59, -59, -58, -59, -59, -59, -59, -58, -60, -57, -58, -60, -60, -60, -60, -60, -58, -57, -58, -59, -58, -58, -59, -59, -59, -58, -58, -61, -58, -57, -57, -59, -59, -60, -58, -59, -59, -59, 
00:23:eb:3a:94:7e, 5745, Universities WiFi, -54, -55, -55, -58, -57, -58, -58, -58, -58, -59, -58, -58, -58, -58, -58, -59, -59, -57, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -56, -57, -57, -57, -58, -58, -59, -59, -59, -59, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -58, -59, -59, -58, -60, -56, -58, -59, -59, -60, -61, -58, -61, -57, -58, -58, -56, -57, -58, -58, -58, -57, -57, -59, -58, -57, -61, -60, -59, -58, -56, -58, -59, -59, 
00:22:90:92:e9:70, 2412, Alumni, -51, -72, -70, -71, -71, -70, -66, -64, -64, -65, -66, -66, -67, -68, -67, -67, -68, -68, -69, -68, -69, -69, -69, -69, -69, -69, -69, -67, -67, -67, -67, -67, -68, -68, -68, -68, -68, -67, -67, -67, -67, -65, -65, -65, -65, -65, -71, -69, -69, -69, -69, -69, -69, -69, -69, -69, -69, -69, -68, -68, -68, -67, -67, -71, -68, -67, -66, -66, -67, -67, -67, -70, -67, -67, -67, -67, -67, -69, -70, -69, -68, -65, -65, -65, -69, -65, -65, -66, -66, -70, -70, -69, 
00:23:eb:3a:9b:df, 5805, sMobileNet, -69, -68, -68, -68, -67, -69, -68, -68, -68, -68, -68, -67, -67, -67, -67, -68, -68, -67, -68, -67, -66, -67, -67, -67, -66, -66, -66, -66, -68, -68, -67, -68, -66, -67, -68, -66, -65, -69, -68, -67, -66, -66, -67, -66, -69, -68, -66, -66, -67, -66, -66, -66, -68, -67, -67, -67, -68, -67, -66, -66, -66, -66, -66, -66, -66, -68, -67, -68, -67, -69, -68, -69, -68, -67, -68, -68, -68, -68, -68, -67, -68, -68, -67, -67, -66, -68, -67, -67, -68, -67, -67, -68, -68, -68, -68, -68, -68, -68, -68, -69, 
00:22:90:92:e9:7e, 5805, sMobileNet, -81, -80, -80, -78, -80, -81, -81, -79, -82, -81, -81, -79, -80, -80, -78, -78, -79, -81, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -83, -81, -81, -80, -80, -80, -81, -81, -81, -81, -81, -81, -80, -80, -80, -82, -82, -79, -80, -80, -80, -80, -80, -79, -79, -79, -79, -79, -79, -79, -80, -79, -79, -80, -80, -80, -80, -80, -80, -80, -80, -77, -77, -77, -78, -78, -76, -80, -79, -83, -79, -79, -79, -79, -79, -79, -83, -79, -79, -79, -80, -79, -80, -81, -80, -80, -80, -80, -80, 
00:22:90:92:e9:7d, 5805, Universities WiFi, -60, -78, -78, -78, -78, -78, -79, -77, -77, -80, -79, -79, -79, -79, -77, -77, -78, -78, -78, -80, -80, -79, -79, -79, -79, -78, -79, -79, -79, -79, -79, -80, -79, -79, -77, -77, -78, -78, -81, -79, -79, -79, -79, -78, -78, -78, -80, -78, -78, -78, -80, -77, -77, -77, -77, -78, -78, -78, -78, -78, -78, -78, -78, -78, -79, -79, -79, -79, -79, -79, -79, -79, -76, -76, -76, -76, -78, -75, -75, -78, -79, -75, -75, -78, -78, -78, -78, -79, -78, -78, -78, -78, -78, -78, -78, -78, -78, -78, -78, -78, 
00:22:90:92:e9:7c, 5805, eduroam, -78, -78, -78, -78, -79, -79, -78, -78, -79, -79, -79, -79, -79, -80, -77, -77, -80, -80, -78, -78, -78, -78, -78, -78, -79, -78, -80, -80, -80, -80, -79, -79, -81, -81, -77, -79, -78, -80, -80, -79, -79, -79, -79, -78, -78, -78, -75, -79, -79, -79, -81, -81, -81, -79, -78, -78, -78, -78, -77, -77, -77, -79, -79, -77, -77, -78, -78, -79, -79, -79, -79, -78, -78, -75, -75, -76, -77, -75, -77, -77, -77, -75, -75, -78, -78, -78, -78, -78, -78, -76, -76, -78, -78, -78, -78, -78, -79, -79, -79, -79, 
00:22:90:92:e9:7f, 5805, Alumni, -80, -78, -79, -80, -80, -80, -79, -80, -80, -80, -80, -80, -80, -80, -78, -80, -79, -79, -79, -79, -80, -80, -79, -79, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -80, -81, -81, -81, -81, -79, -79, -78, -79, -79, -79, -79, -80, -80, -80, -80, -78, -78, -78, -78, -78, -78, -78, -80, -80, -78, -81, -81, -78, -80, -80, -80, -80, -80, -78, -78, -77, -81, -78, -76, -81, -79, -79, -75, -75, -78, -78, -80, -80, -80, -79, -79, -79, -79, -79, -79, -80, -80, -80, -80, -80, -80, 
02:24:14:55:0f:55, 2462, AIRSHOT2011448, -53, -55, -51, -49, -46, -47, -48, -48, -48, -48, -48, -48, -48, -48, -48, -48, -48, -46, -46, -47, -47, -55, -49, -48, -48, -48, -48, -48, -48, -48, -48, -48, -48, -47, -47, -49, -48, -48, -48, -47, -48, -48, -48, -47, -47, -47, -47, -51, -50, -50, -48, -48, -48, -48, -48, -48, -48, -47, -47, -47, -48, -48, -48, -48, -48, -48, -48, -47, -47, -48, -46, -46, -47, -48, -48, -48, -56, -49, -49, -48, -48, -49, -51, -48, -48, -48, -48, -48, -48, -48, -47, -47, -47, -47, -47, -47, -48, -47, -47, -47, 
