02:24:14:55:0f:55, 11, AIRSHOT2011448, -59, -55, -62, -62, -67, -66, -66, -67, -67, -62, -62, -62, -62, -67, -62, -67, -67, -66, -68, -62, -60, -66, -60, -66, -67, -66, -65, -64, -64, -64, -65, -69, -67, -63, -63, -62, -66, -67, -68, -60, -67, -66, -66, -61, -62, -60, -60, -62, -66, -61, -58, -62, -60, -63, -62, -69, -66, -67, -68, -67, -62, -62, -67, -66, -68, -66, -66, -67, -68, -61, -65, -64, -61, -67, -68, -62, -62, -61, -66, -61, -64, -61, -61, -61, -62, -66, -61, -63, -60, -67, -63, -64, -65, -67, -61, -66, -62, -65, -67, -66, 
00:23:eb:3a:94:7e, 149, Universitie, -76, -76, 0, 0, 0, -86, -86, -86, -86, -86, -86, -86, -84, -83, -83, -83, -83, -83, -83, -83, -83, -83, -83, 0, 0, 0, -83, -83, -83, -83, -83, -83, -83, -83, -83, -83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -82, -82, -82, -82, -82, -82, -82, -82, -82, -82, 
00:23:eb:3a:94:fe, 36, Universitie, -71, -79, -79, -79, -79, -77, -77, -77, -76, -76, -76, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -76, -78, -78, -78, -78, -78, -78, -77, -77, -77, -77, -78, -77, -78, -77, -77, -77, -77, -77, -77, -77, -78, -78, -78, -77, -77, -78, -78, -78, -78, -78, -78, -78, -78, -78, -78, -77, -77, -77, -78, -78, -78, -78, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -78, -78, -77, -77, -78, -78, -77, -77, -77, -76, -78, -78, -78, -79, -79, -77, -77, -77, -78, -78, -78, -78, -78, -78, 
00:23:eb:3a:94:7f, 149, sMobileNet, -84, -83, -84, -85, -83, -83, -83, -84, -84, -84, -84, -84, -84, -84, -84, -83, -84, -84, -83, -83, -84, -84, -85, -85, -85, -84, -84, -84, -84, -84, -83, -85, -83, -85, -84, -84, -83, -84, -85, -84, -84, -85, -83, -83, -84, -83, -83, -83, -84, -84, -85, -84, -84, -84, -85, -84, -84, -84, -83, -83, -84, -84, -84, -84, -84, -83, -84, -83, -83, -84, -83, -83, -82, -83, -83, -82, -81, -82, -82, -83, -83, -83, -83, -84, -84, -83, -83, -83, -84, -84, -84, -83, -83, -83, -83, -84, -83, -84, -83, -84, 
00:22:90:92:e9:73, 1, eduroam, -71, -71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
00:23:eb:3a:94:ff, 36, sMobileNet, -78, -78, -78, -79, -77, -77, -77, -76, -76, -76, -76, -76, -79, -79, -77, -77, -77, -77, -78, -78, -78, -78, -78, -78, -78, -78, -78, -78, -78, -78, -78, -78, -76, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -78, -78, -78, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -78, -78, -78, -78, -78, -79, -79, -79, -79, -79, -79, -79, -78, -78, -78, -79, -79, 
00:23:eb:3a:9b:df, 161, sMobileNet, -59, -60, -59, -59, -59, -59, -61, -58, -59, -59, -59, -60, -61, -59, -61, -61, -59, -59, -59, -58, -59, -59, -61, -60, -59, -59, -60, -58, -58, -59, -59, -62, -61, -61, -59, -61, -59, -60, -60, -59, -61, -59, -59, -61, -61, -59, -61, -59, -60, -61, -58, -60, -61, -61, -60, -63, -62, -60, -61, -61, -61, -61, -61, -59, -59, -61, -61, -60, -58, -58, -59, -63, -58, -59, -59, -60, -58, -60, -58, -60, -60, -59, -59, -59, -58, -60, -59, -58, -59, -58, -58, -58, -58, -60, -59, -59, -59, -60, -58, -61, 
74:ea:3a:e9:15:70, 6, TP-LINK_ni2, -62, -64, -65, -64, -68, -65, -64, -63, -63, -64, -63, -64, -64, -64, -64, -64, -64, -64, -67, -66, -66, -66, -63, -62, -64, -67, -67, -68, -73, -67, -68, -67, -62, -84, -64, -68, -63, -63, -64, -66, -65, -64, -64, -68, -64, -65, -66, -64, -62, -64, -64, -65, -64, -64, -62, -61, -64, -64, -63, -62, -64, -64, -64, -66, -64, -85, -64, -65, -65, -65, -65, -65, -64, -62, -64, -65, -65, -68, -63, -64, -61, -65, -62, -63, -65, -62, -63, -64, -64, -65, -65, -65, -65, -63, -65, -64, -66, -64, -65, -65, 
88:1f:a1:32:ae:e3, 52, Appl, -73, -71, -71, -71, -72, -71, -71, -71, -71, -71, -72, -72, -72, -72, -72, -72, -72, -72, -72, -73, -75, -71, -72, -73, -71, -75, -74, -73, -74, -76, -75, -75, -75, -71, -74, -73, -72, -73, -75, -73, -73, -72, -72, -73, -72, -73, -73, -75, -73, -73, -74, -75, -72, -73, -73, -74, -73, -74, -74, -73, -73, -74, -72, -75, -74, -80, -75, -73, -74, -74, -74, -74, -74, -74, -73, -73, -74, -74, -74, -73, -73, -72, -74, -73, -73, -73, -76, -75, -74, -72, -73, -72, -72, -73, -72, -72, -73, -73, -72, -71, 
88:1f:a1:32:ae:e2, 11, Appl, -59, -57, -57, -54, -58, -56, -57, -56, -58, -56, -57, -57, -57, -65, -56, -56, -57, -57, -56, -59, -56, -59, -57, -57, -60, -58, -57, -56, -57, -58, -59, -57, -58, -56, -55, -55, -55, -54, -57, -59, -55, -55, -57, -56, -57, -62, -54, -56, -55, -57, -57, -55, -56, -55, -57, -56, -56, -56, -54, -54, -54, -63, -57, -57, -60, -61, -58, -55, -55, -61, -55, -56, -54, -54, -55, -53, -67, -56, -53, -53, -55, -55, -55, -52, -53, -57, -56, -56, -54, -54, -56, -57, -56, -58, -55, -57, -56, -57, -57, -56, 
