00:25:84:23:1c:af, 149, sMobileNet, -61, -59, -58, -58, -58, -59, -58, -59, -57, -61, -65, -58, -59, -59, -59, -59, -58, -59, -58, -59, -60, -59, -59, -58, -59, -59, -59, -59, -59, -60, -59, -59, -58, -59, -66, -60, -61, -59, -59, -59, -59, -59, -59, -58, -59, -58, -59, -59, -58, -59, -59, -59, -58, -59, -59, -59, -59, -59, -59, -59, -59, -58, -59, -59, -59, -58, -61, -59, -59, -60, -58, -59, -60, -58, -58, -59, -59, -59, -59, -58, -58, -58, -60, -59, -59, -59, -59, -58, -58, -59, -59, -58, -59, -59, -60, -58, -59, -58, -59, -59, 
00:25:84:23:1f:1f, 44, sMobileNet, -47, -66, -67, -67, -67, -67, -67, -67, -66, -66, -68, -68, -67, -67, -67, -67, -65, -67, -65, -65, -66, -65, -65, -65, -65, -65, -65, -65, -65, -65, -65, -65, -65, -66, -66, -67, -67, -67, -65, -65, -65, -65, -65, -65, -65, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -67, -67, -67, -67, -67, -67, -66, -66, -66, -66, -66, -66, -66, -66, -68, -68, -68, -68, -66, -66, -66, -66, -66, -66, -66, -66, -66, -67, -67, -67, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -66, -68, 
00:25:84:23:1e:af, 64, sMobileNet, -37, -37, -35, -35, -37, -35, -37, -35, -37, -37, -35, -35, -35, -36, -35, -37, -36, -35, -37, -35, -35, -36, -36, -37, -37, -35, -37, -35, -37, -35, -36, -36, -35, -37, -35, -36, -37, -37, -37, -35, -37, -35, -35, -35, -37, -36, -36, -35, -36, -36, -35, -35, -35, -35, -35, -35, -35, -35, -35, -36, -36, -36, -37, -37, -37, -36, -35, -40, -38, -35, -36, -37, -36, -35, -35, -35, -36, -37, -37, -36, -36, -37, -36, -35, -37, -37, -37, -35, -36, -37, -36, -37, -35, -35, -37, -35, -36, -35, -35, -37, 
00:23:eb:3a:2e:20, 6, sMobileNet, -77, -77, 0, 0, 0, -81, -81, -81, -82, -82, -82, -82, -82, -82, -82, -82, -82, -82, 0, 0, 0, 0, 0, -81, -81, -81, -81, -81, -81, -81, -81, -81, -81, -81, -81, -81, -81, 0, 0, 0, 0, -84, -84, -84, -84, -84, -84, -84, -82, -82, -82, -82, -82, -82, -82, -82, -82, -82, -82, -82, -82, -82, -82, -82, -82, -81, -81, -81, -81, -81, -81, -81, -81, -82, -82, -82, -82, -82, -82, -82, -82, -82, -82, 0, 0, 0, 0, 0, -81, -81, -81, -81, -81, -81, -81, -81, -81, -81, 0, 0, 
00:25:84:23:1f:00, 11, sMobileNet, -60, -45, -45, -44, -44, -46, -46, -46, -45, -45, -45, -45, -45, -45, -45, -45, -45, -45, -46, -46, -45, -45, -45, -45, -45, -46, -46, -46, -46, -45, -45, -45, -46, -46, -46, -46, -46, -46, -46, -46, -46, -45, -45, -45, -45, -45, -45, -45, -45, -45, -45, -44, -44, -44, -44, -44, -44, -45, -45, -45, -45, -45, -45, -45, -45, -45, -45, -44, -44, -44, -44, -44, -44, -46, -45, -45, -45, -45, -45, -45, -45, -45, -45, -45, -45, -45, -45, -45, -45, 0, -45, -45, -45, -45, -45, -45, -45, -45, -45, -45, 
00:25:45:a4:fd:ef, 161, sMobileNet, -58, -56, -56, -56, -55, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -55, -56, -59, -54, -57, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -57, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -58, -55, -56, -55, -57, -57, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, -57, -56, -56, -57, -56, -56, -56, -56, -56, -56, -56, -56, -56, -56, 
00:25:84:22:e7:40, 1, sMobileNet, -75, -75, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, -60, -60, -59, -59, -59, -59, -59, -59, -59, -60, -60, -60, -60, -60, -60, -60, -64, -64, -64, -64, -64, -64, -64, -64, -64, -64, 0, 0, 0, 0, -59, -59, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -59, -59, -59, -59, -59, -60, -60, -59, -59, -59, -59, -59, -59, -59, -62, -62, -61, -61, -61, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -59, -59, -59, -59, -59, -59, -59, -59, -59, -59, 
00:1f:f3:c3:db:02, 11, , -69, -70, -76, -69, -66, -71, -71, -72, -69, -69, -69, -69, -69, -69, -71, -68, -71, -70, -68, -70, -69, -67, -69, -67, -70, -72, -72, -68, -71, -71, -71, -70, -64, -74, -69, -69, -71, -68, -72, -72, -71, -69, -68, -70, -70, -70, -71, -72, -70, -71, -69, -70, -67, -68, -70, -69, -67, -70, -70, -69, -67, -67, -71, -71, -70, -71, -67, -72, -73, -69, -71, -70, -68, -70, -66, -67, -70, -69, -70, -69, -71, -71, -69, -69, -69, -72, -71, -69, -71, -72, -72, -72, -73, -73, -72, -73, -69, -69, -68, -72, 
00:25:84:23:1a:80, 1, sMobileNet, -68, -68, 0, -78, -78, -78, -78, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -78, -78, -76, -76, -78, -78, -76, -76, -76, -77, -77, -77, -77, -76, -76, -76, -76, -76, -76, -76, -76, -76, -76, -77, -76, -76, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -76, -76, -78, -78, -78, -78, -78, -76, -76, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -77, -78, -78, -78, -78, -77, -77, -77, -79, -79, -79, -79, -77, -77, -77, 
00:25:45:a4:fd:e0, 11, sMobileNet, -69, -48, -48, -47, -47, -47, -47, -47, -47, -48, -48, -48, -48, -48, -48, -48, -48, -48, -50, -50, -50, -50, -50, -49, -49, -48, -48, -48, -48, -49, -49, -49, -51, -51, -51, -51, -51, -51, -51, -51, -51, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -49, -48, -49, -49, -49, -49, -49, -50, -50, -50, -50, -50, -50, -49, -48, -48, -48, -48, -48, -48, -48, -48, -48, -48, -48, -48, -48, -48, -48, 0, 0, 0, -48, -49, -49, -49, -49, -49, -49, -49, 
