ec:55:f9:c7:54:04, 1, Connectify-929, -53, -53, -49, -46, -52, -62, -63, -53, -48, -54, -51, -65, -62, -62, -62, -47, -47, -69, -70, -49, -50, -64, -61, -63, -63, -63, -63, -67, -64, -70, -49, -49, -49, -63, -63, -50, -50, -62, -62, -71, -49, -48, -61, -61, -61, -49, -49, -62, -62, -62, -70, -70, -70, -62, -60, -47, -48, -48, -64, -60, -48, -54, -49, -49, -62, -63, -63, -45, -62, -65, -54, -46, -60, -63, -62, -62, -48, -49, -68, -62, -68, -61, -74, -57, -50, -67, -67, -62, -54, -70, -68, -67, -53, -49, -63, -61, -69, -63, -72, -49, 
20:aa:4b:cb:c8:f4, 6, Cisco97320, -81, -87, -79, -81, -81, -81, -65, -82, -81, -76, -85, -79, -81, -82, -85, -90, -90, -66, -65, -81, -81, -80, -79, -81, -81, -81, -77, -80, -80, -79, -79, -79, -78, -74, -68, -90, -89, -81, -88, -80, -82, -79, -77, -85, -77, -64, -64, -80, -79, -65, -80, -83, -79, -79, -79, -82, -72, -86, -79, -77, -81, -79, -84, -84, -66, -66, -67, -68, -68, -79, -78, -63, -80, -82, -76, -60, -83, -66, -84, -87, -80, -81, -81, -79, -79, -85, -81, -85, -85, -85, 0, -83, -79, -86, -84, -84, -83, -79, -84, -83, 
64:66:b3:23:dc:49, 1, 55xx, -68, -68, -65, -65, -65, -65, -67, -65, -66, -70, -68, -67, -68, -68, -67, -66, -67, -65, -65, -65, -65, -65, -67, -67, -68, -68, -67, -67, -67, -66, -66, -66, -65, -66, -50, -50, -50, -62, -62, -62, -67, -67, -69, -66, -66, -66, -66, -64, -64, -64, -64, -64, -64, -64, -64, -64, -58, -58, -58, -58, -58, -53, -53, -68, -67, -67, -67, -67, -66, -66, -66, -67, -65, -65, -65, -65, -65, -65, -64, -64, -64, -66, -69, -69, -69, -69, -69, -69, -69, -69, -69, 0, -67, -67, -65, -65, -70, -70, -66, -66, 
00:25:84:23:19:ef, 64, sMobileNet, -75, -75, -73, -72, -73, -72, -71, -72, -72, -72, -72, -72, -71, -71, -71, -74, -72, -72, -68, -73, -74, -73, -73, -71, -72, -72, -73, -72, -70, -73, -74, -72, -69, -71, -71, -71, -73, -72, -73, -73, -74, -72, -72, -73, -73, -73, -71, -70, -73, -74, -74, -72, -74, -74, -74, -73, -74, -73, -73, -63, -74, -71, -73, -73, -72, -72, -76, -73, -73, -73, -73, -73, -74, -73, -72, -73, -72, -74, -64, -74, -73, -76, -73, -63, -77, -74, -75, -74, -74, -73, -73, -72, -72, -73, -73, -71, -71, -70, -75, -73, 
00:25:84:23:17:af, 48, sMobileNet, -66, -66, -77, -62, -62, -75, -75, -75, -75, -75, -75, -75, -74, -62, -62, -63, -63, -75, -75, -75, -75, -75, -64, -64, -73, -73, -77, -60, -60, -74, -74, -73, -73, -73, -73, -73, -62, -62, -74, -74, -75, -75, -75, -63, -63, -73, -73, -70, -70, -73, -62, -62, -73, -73, -75, -75, -76, -62, -62, -62, -62, -73, -73, -73, -62, -62, -73, -73, -73, -61, -61, -62, -62, -73, -73, -74, -74, -74, -62, -62, -74, -63, -63, -65, -65, -65, -65, -77, -77, -77, -77, -77, -72, -73, -74, -62, -62, -71, -71, -72, 
00:25:84:22:fb:4f, 56, sMobileNet, -65, -65, -68, -67, -67, -68, -65, -67, -66, -65, -66, -67, -66, -68, -66, -64, -65, -66, -66, -67, -67, -65, -67, -69, -67, -65, -70, -71, -67, -70, -65, -65, -66, -67, -65, -66, -65, -66, -65, -67, -64, -65, -65, -72, -69, -68, -68, -69, -67, -67, -66, -68, -67, -68, -67, -67, -67, -67, -67, -68, -67, -66, -68, -68, -68, -67, -67, -67, -68, -68, -68, -68, -67, -68, -68, -67, -67, -68, -64, -67, -67, -65, -66, -67, -66, -67, -65, -64, -64, -69, -63, -65, -55, -66, -67, -65, -68, -56, -67, -66, 
00:25:84:23:19:e0, 1, sMobileNet, -58, -55, -57, -59, -58, -56, -44, -44, -59, -59, -57, -56, -56, -44, -44, -56, -56, -55, -41, -58, -56, -56, -56, -56, -58, -45, -45, -60, -60, -62, -62, -61, -44, -44, -43, -57, -54, -54, -58, -57, -57, -56, -56, -58, -58, -58, -58, -56, -56, -56, -57, -57, -44, -58, -58, -43, -57, -57, -57, -57, -45, -42, -57, -57, -56, -56, -57, -57, -57, -43, -56, -59, -59, -57, -57, -57, -58, -58, -57, -57, -56, -57, -63, -59, -62, -59, -42, -68, -57, -57, -61, -59, -59, -59, -59, -57, -57, -54, -57, -57, 
00:25:84:23:a2:d0, 6, sMobileNet, -70, -51, -51, -67, -53, -53, -53, -53, -68, -68, -68, -53, -53, -53, -53, -68, -68, -68, -53, -53, -68, -68, -68, -53, -53, -57, -57, -57, -57, -68, -57, -57, -57, -57, -53, -53, -53, -53, -53, -68, -68, -70, -70, -68, -53, -53, -53, -53, -53, -54, -69, -53, -53, -53, -53, -53, -52, -67, -54, -53, -53, -53, -53, -69, -68, -54, -54, -54, -54, -69, -54, -54, -53, -53, -54, -54, -69, -54, -70, -54, -54, -71, -71, -73, -72, -72, -61, -61, -72, -72, -73, -71, -71, -53, -53, -68, -53, -69, -68, -71, 
00:25:84:23:1a:31, 6, Universitie, -52, -52, -52, -52, -35, -35, -35, -35, -35, -37, -37, -38, -38, -49, -49, -49, -37, -37, -37, -37, -50, -50, -50, -50, -50, -50, -50, -52, -40, -40, -40, -40, -40, -40, -51, -51, -51, -39, -39, -51, -51, -52, -41, -41, -37, -37, -38, -38, -51, -51, -51, -38, -38, -39, -39, -50, -50, -50, -39, -39, -38, -38, -51, -37, -37, -38, -38, -38, -38, -52, -52, -50, -39, -39, -39, -39, -51, -40, -40, -39, -39, -51, -51, -51, -39, -39, -52, -52, -52, -42, -42, -43, -43, -40, -40, -40, -39, -39, -40, -40, 
00:25:84:23:17:a1, 11, Universitie, -59, -48, -48, -62, -46, -46, -49, -49, -64, -64, -62, -49, -49, -65, -65, -65, -51, -51, -50, -50, -64, -64, -64, -64, -61, -50, -50, -63, -63, -63, -55, -55, -55, -55, -62, -62, -66, -66, -66, -52, -52, -52, -52, -65, -53, -53, -50, -50, -60, -60, -51, -51, -63, -52, -52, -52, -52, -63, -63, -63, -50, -50, -50, -50, -64, -50, -50, -51, -51, -64, -64, -64, -64, -64, -51, -51, -65, -65, -65, -52, -52, -60, -60, -64, -50, -50, -53, -53, -53, -53, -65, -65, -65, -52, -52, -52, -52, -52, -51, -51, 
